x [ft],Axial [lbf],Shear [lbf],Moment [lbf.ft],Deflection [m]
4.591,0,-159.128,-276.609,0.0
4.592,0,-159.158,-276.656,0.0
4.592,0,-159.187,-276.703,0.0
4.592,0,-159.217,-276.75,0.0
4.592,0,-159.247,-276.797,0.0
4.593,0,-159.276,-276.845,0.0
4.593,0,-159.306,-276.892,0.0
4.593,0,-159.336,-276.939,0.0
4.594,0,-159.365,-276.986,0.0
4.594,0,-159.395,-277.033,0.0
4.594,0,-159.424,-277.081,0.0
4.595,0,-159.454,-277.128,0.0
4.595,0,-159.484,-277.175,0.0
4.595,0,-159.513,-277.222,0.0
4.595,0,-159.543,-277.27,0.0
4.596,0,-159.573,-277.317,0.0
4.596,0,-159.602,-277.364,0.0
4.596,0,-159.632,-277.412,0.0
4.597,0,-159.661,-277.459,0.0
4.597,0,-159.691,-277.506,0.0
4.597,0,-159.721,-277.554,0.0
4.598,0,-159.75,-277.601,0.0
4.598,0,-159.78,-277.648,0.0
4.598,0,-159.81,-277.696,0.0
4.598,0,-159.839,-277.743,0.0
4.599,0,-159.869,-277.79,0.0
4.599,0,-159.899,-277.838,0.0
4.599,0,-159.928,-277.885,0.0
4.6,0,-159.958,-277.932,0.0
4.6,0,-159.987,-277.98,0.0
4.6,0,-160.017,-278.027,0.0
4.6,0,-160.047,-278.075,0.0
4.601,0,-160.076,-278.122,0.0
4.601,0,-160.106,-278.17,0.0
4.601,0,-160.136,-278.217,0.0
4.602,0,-160.165,-278.264,0.0
4.602,0,-160.195,-278.312,0.0
4.602,0,-160.224,-278.359,0.0
4.603,0,-160.254,-278.407,0.0
4.603,0,-160.284,-278.454,0.0
4.603,0,-160.313,-278.502,0.0
4.603,0,-160.343,-278.549,0.0
4.604,0,-160.373,-278.597,0.0
4.604,0,-160.402,-278.644,0.0
4.604,0,-160.432,-278.692,0.0
4.605,0,-160.461,-278.739,0.0
4.605,0,-160.491,-278.787,0.0
4.605,0,-160.521,-278.835,0.0
4.606,0,-160.55,-278.882,0.0
4.606,0,-160.58,-278.93,0.0
4.606,0,-160.61,-278.977,0.0
4.606,0,-160.639,-279.025,0.0
4.607,0,-160.669,-279.072,0.0
4.607,0,-160.699,-279.12,0.0
4.607,0,-160.728,-279.168,0.0
4.608,0,-160.758,-279.215,0.0
4.608,0,-160.787,-279.263,0.0
4.608,0,-160.817,-279.311,0.0
4.608,0,-160.847,-279.358,0.0
4.609,0,-160.876,-279.406,0.0
4.609,0,-160.906,-279.454,0.0
4.609,0,-160.936,-279.501,0.0
4.61,0,-160.965,-279.549,0.0
4.61,0,-160.995,-279.597,0.0
4.61,0,-161.024,-279.644,0.0
4.611,0,-161.054,-279.692,0.0
4.611,0,-161.084,-279.74,0.0
4.611,0,-161.113,-279.788,0.0
4.611,0,-161.143,-279.835,0.0
4.612,0,-161.173,-279.883,0.0
4.612,0,-161.202,-279.931,0.0
4.612,0,-161.232,-279.979,0.0
4.613,0,-161.262,-280.026,0.0
4.613,0,-161.291,-280.074,0.0
4.613,0,-161.321,-280.122,0.0
4.614,0,-161.35,-280.17,0.0
4.614,0,-161.38,-280.218,0.0
4.614,0,-161.41,-280.265,0.0
4.614,0,-161.439,-280.313,0.0
4.615,0,-161.469,-280.361,0.0
4.615,0,-161.499,-280.409,0.0
4.615,0,-161.528,-280.457,0.0
4.616,0,-161.558,-280.505,0.0
4.616,0,-161.587,-280.553,0.0
4.616,0,-161.617,-280.6,0.0
4.616,0,-161.647,-280.648,0.0
4.617,0,-161.676,-280.696,0.0
4.617,0,-161.706,-280.744,0.0
4.617,0,-161.736,-280.792,0.0
4.618,0,-161.765,-280.84,0.0
4.618,0,-161.795,-280.888,0.0
4.618,0,-161.825,-280.936,0.0
4.619,0,-161.854,-280.984,0.0
4.619,0,-161.884,-281.032,0.0
4.619,0,-161.913,-281.08,0.0
4.619,0,-161.943,-281.128,0.0
4.62,0,-161.973,-281.176,0.0
4.62,0,-162.002,-281.224,0.0
4.62,0,-162.032,-281.272,0.0
4.621,0,-162.062,-281.32,0.0
4.621,0,-162.091,-281.368,0.0
4.621,0,-162.121,-281.416,0.0
4.622,0,-162.15,-281.464,0.0
4.622,0,-162.18,-281.512,0.0
4.622,0,-162.21,-281.56,0.0
4.622,0,-162.239,-281.608,0.0
4.623,0,-162.269,-281.656,0.0
4.623,0,-162.299,-281.704,0.0
4.623,0,-162.328,-281.752,0.0
4.624,0,-162.358,-281.8,0.0
4.624,0,-162.387,-281.848,0.0
4.624,0,-162.417,-281.897,0.0
4.624,0,-162.447,-281.945,0.0
4.625,0,-162.476,-281.993,0.0
4.625,0,-162.506,-282.041,0.0
4.625,0,-162.536,-282.089,0.0
4.626,0,-162.565,-282.137,0.0
4.626,0,-162.595,-282.186,0.0
4.626,0,-162.625,-282.234,0.0
4.627,0,-162.654,-282.282,0.0
4.627,0,-162.684,-282.33,0.0
4.627,0,-162.713,-282.378,0.0
4.627,0,-162.743,-282.427,0.0
4.628,0,-162.773,-282.475,0.0
4.628,0,-162.802,-282.523,0.0
4.628,0,-162.832,-282.571,0.0
4.629,0,-162.862,-282.619,0.0
4.629,0,-162.891,-282.668,0.0
4.629,0,-162.921,-282.716,0.0
4.63,0,-162.95,-282.764,0.0
4.63,0,-162.98,-282.813,0.0
4.63,0,-163.01,-282.861,0.0
4.63,0,-163.039,-282.909,0.0
4.631,0,-163.069,-282.957,0.0
4.631,0,-163.099,-283.006,0.0
4.631,0,-163.128,-283.054,0.0
4.632,0,-163.158,-283.102,0.0
4.632,0,-163.188,-283.151,0.0
4.632,0,-163.217,-283.199,0.0
4.632,0,-163.247,-283.248,0.0
4.633,0,-163.276,-283.296,0.0
4.633,0,-163.306,-283.344,0.0
4.633,0,-163.336,-283.393,0.0
4.634,0,-163.365,-283.441,0.0
4.634,0,-163.395,-283.49,0.0
4.634,0,-163.425,-283.538,0.0
4.635,0,-163.454,-283.586,0.0
4.635,0,-163.484,-283.635,0.0
4.635,0,-163.513,-283.683,0.0
4.635,0,-163.543,-283.732,0.0
4.636,0,-163.573,-283.78,0.0
4.636,0,-163.602,-283.829,0.0
4.636,0,-163.632,-283.877,0.0
4.637,0,-163.662,-283.926,0.0
4.637,0,-163.691,-283.974,0.0
4.637,0,-163.721,-284.023,0.0
4.638,0,-163.751,-284.071,0.0
4.638,0,-163.78,-284.12,0.0
4.638,0,-163.81,-284.168,0.0
4.638,0,-163.839,-284.217,0.0
4.639,0,-163.869,-284.265,0.0
4.639,0,-163.899,-284.314,0.0
4.639,0,-163.928,-284.362,0.0
4.64,0,-163.958,-284.411,0.0
4.64,0,-163.988,-284.46,0.0
4.64,0,-164.017,-284.508,0.0
4.64,0,-164.047,-284.557,0.0
4.641,0,-164.076,-284.605,0.0
4.641,0,-164.106,-284.654,0.0
4.641,0,-164.136,-284.703,0.0
4.642,0,-164.165,-284.751,0.0
4.642,0,-164.195,-284.8,0.0
4.642,0,-164.225,-284.849,0.0
4.643,0,-164.254,-284.897,0.0
4.643,0,-164.284,-284.946,0.0
4.643,0,-164.313,-284.995,0.0
4.643,0,-164.343,-285.043,0.0
4.644,0,-164.373,-285.092,0.0
4.644,0,-164.402,-285.141,0.0
4.644,0,-164.432,-285.189,0.0
4.645,0,-164.462,-285.238,0.0
4.645,0,-164.491,-285.287,0.0
4.645,0,-164.521,-285.336,0.0
4.646,0,-164.551,-285.384,0.0
4.646,0,-164.58,-285.433,0.0
4.646,0,-164.61,-285.482,0.0
4.646,0,-164.639,-285.531,0.0
4.647,0,-164.669,-285.579,0.0
4.647,0,-164.699,-285.628,0.0
4.647,0,-164.728,-285.677,0.0
4.648,0,-164.758,-285.726,0.0
4.648,0,-164.788,-285.775,0.0
4.648,0,-164.817,-285.824,0.0
4.648,0,-164.847,-285.872,0.0
4.649,0,-164.876,-285.921,0.0
4.649,0,-164.906,-285.97,0.0
4.649,0,-164.936,-286.019,0.0
4.65,0,-164.965,-286.068,0.0
4.65,0,-164.995,-286.117,0.0
4.65,0,-165.025,-286.166,0.0
4.651,0,-165.054,-286.215,0.0
4.651,0,-165.084,-286.263,0.0
4.651,0,-165.114,-286.312,0.0
4.651,0,-165.143,-286.361,0.0
4.652,0,-165.173,-286.41,0.0
4.652,0,-165.202,-286.459,0.0
4.652,0,-165.232,-286.508,0.0
4.653,0,-165.262,-286.557,0.0
4.653,0,-165.291,-286.606,0.0
4.653,0,-165.321,-286.655,0.0
4.654,0,-165.351,-286.704,0.0
4.654,0,-165.38,-286.753,0.0
4.654,0,-165.41,-286.802,0.0
4.654,0,-165.439,-286.851,0.0
4.655,0,-165.469,-286.9,0.0
4.655,0,-165.499,-286.949,0.0
4.655,0,-165.528,-286.998,0.0
4.656,0,-165.558,-287.047,0.0
4.656,0,-165.588,-287.096,0.0
4.656,0,-165.617,-287.145,0.0
4.656,0,-165.647,-287.194,0.0
4.657,0,-165.677,-287.244,0.0
4.657,0,-165.706,-287.293,0.0
4.657,0,-165.736,-287.342,0.0
4.658,0,-165.765,-287.391,0.0
4.658,0,-165.795,-287.44,0.0
4.658,0,-165.825,-287.489,0.0
4.659,0,-165.854,-287.538,0.0
4.659,0,-165.884,-287.587,0.0
4.659,0,-165.914,-287.637,0.0
4.659,0,-165.943,-287.686,0.0
4.66,0,-165.973,-287.735,0.0
4.66,0,-166.002,-287.784,0.0
4.66,0,-166.032,-287.833,0.0
4.661,0,-166.062,-287.882,0.0
4.661,0,-166.091,-287.932,0.0
4.661,0,-166.121,-287.981,0.0
4.662,0,-166.151,-288.03,0.0
4.662,0,-166.18,-288.079,0.0
4.662,0,-166.21,-288.129,0.0
4.662,0,-166.239,-288.178,0.0
4.663,0,-166.269,-288.227,0.0
4.663,0,-166.299,-288.276,0.0
4.663,0,-166.328,-288.326,0.0
4.664,0,-166.358,-288.375,0.0
4.664,0,-166.388,-288.424,0.0
4.664,0,-166.417,-288.474,0.0
4.664,0,-166.447,-288.523,0.0
4.665,0,-166.477,-288.572,0.0
4.665,0,-166.506,-288.622,0.0
4.665,0,-166.536,-288.671,0.0
4.666,0,-166.565,-288.72,0.0
4.666,0,-166.595,-288.77,0.0
4.666,0,-166.625,-288.819,0.0
4.667,0,-166.654,-288.868,0.0
4.667,0,-166.684,-288.918,0.0
4.667,0,-166.714,-288.967,0.0
4.667,0,-166.743,-289.016,0.0
4.668,0,-166.773,-289.066,0.0
4.668,0,-166.802,-289.115,0.0
4.668,0,-166.832,-289.165,0.0
4.669,0,-166.862,-289.214,0.0
4.669,0,-166.891,-289.264,0.0
4.669,0,-166.921,-289.313,0.0
4.67,0,-166.951,-289.363,0.0
4.67,0,-166.98,-289.412,0.0
4.67,0,-167.01,-289.462,0.0
4.67,0,-167.04,-289.511,0.0
4.671,0,-167.069,-289.561,0.0
4.671,0,-167.099,-289.61,0.0
4.671,0,-167.128,-289.66,0.0
4.672,0,-167.158,-289.709,0.0
4.672,0,-167.188,-289.759,0.0
4.672,0,-167.217,-289.808,0.0
4.672,0,-167.247,-289.858,0.0
4.673,0,-167.277,-289.907,0.0
4.673,0,-167.306,-289.957,0.0
4.673,0,-167.336,-290.006,0.0
4.674,0,-167.365,-290.056,0.0
4.674,0,-167.395,-290.106,0.0
4.674,0,-167.425,-290.155,0.0
4.675,0,-167.454,-290.205,0.0
4.675,0,-167.484,-290.254,0.0
4.675,0,-167.514,-290.304,0.0
4.675,0,-167.543,-290.354,0.0
4.676,0,-167.573,-290.403,0.0
4.676,0,-167.603,-290.453,0.0
4.676,0,-167.632,-290.503,0.0
4.677,0,-167.662,-290.552,0.0
4.677,0,-167.691,-290.602,0.0
4.677,0,-167.721,-290.652,0.0
4.678,0,-167.751,-290.701,0.0
4.678,0,-167.78,-290.751,0.0
4.678,0,-167.81,-290.801,0.0
4.678,0,-167.84,-290.851,0.0
4.679,0,-167.869,-290.9,0.0
4.679,0,-167.899,-290.95,0.0
4.679,0,-167.928,-291.0,0.0
4.68,0,-167.958,-291.05,0.0
4.68,0,-167.988,-291.099,0.0
4.68,0,-168.017,-291.149,0.0
4.68,0,-168.047,-291.199,0.0
4.681,0,-168.077,-291.249,0.0
4.681,0,-168.106,-291.299,0.0
4.681,0,-168.136,-291.348,0.0
4.682,0,-168.165,-291.398,0.0
4.682,0,-168.195,-291.448,0.0
4.682,0,-168.225,-291.498,0.0
4.683,0,-168.254,-291.548,0.0
4.683,0,-168.284,-291.598,0.0
4.683,0,-168.314,-291.647,0.0
4.683,0,-168.343,-291.697,0.0
4.684,0,-168.373,-291.747,0.0
4.684,0,-168.403,-291.797,0.0
4.684,0,-168.432,-291.847,0.0
4.685,0,-168.462,-291.897,0.0
4.685,0,-168.491,-291.947,0.0
4.685,0,-168.521,-291.997,0.0
4.686,0,-168.551,-292.047,0.0
4.686,0,-168.58,-292.097,0.0
4.686,0,-168.61,-292.147,0.0
4.686,0,-168.64,-292.197,0.0
4.687,0,-168.669,-292.247,0.0
4.687,0,-168.699,-292.296,0.0
4.687,0,-168.728,-292.346,0.0
4.688,0,-168.758,-292.396,0.0
4.688,0,-168.788,-292.446,0.0
4.688,0,-168.817,-292.497,0.0
4.688,0,-168.847,-292.547,0.0
4.689,0,-168.877,-292.597,0.0
4.689,0,-168.906,-292.647,0.0
4.689,0,-168.936,-292.697,0.0
4.69,0,-168.966,-292.747,0.0
4.69,0,-168.995,-292.797,0.0
4.69,0,-169.025,-292.847,0.0
4.691,0,-169.054,-292.897,0.0
4.691,0,-169.084,-292.947,0.0
4.691,0,-169.114,-292.997,0.0
4.691,0,-169.143,-293.047,0.0
4.692,0,-169.173,-293.097,0.0
4.692,0,-169.203,-293.148,0.0
4.692,0,-169.232,-293.198,0.0
4.693,0,-169.262,-293.248,0.0
4.693,0,-169.291,-293.298,0.0
4.693,0,-169.321,-293.348,0.0
4.694,0,-169.351,-293.398,0.0
4.694,0,-169.38,-293.449,0.0
4.694,0,-169.41,-293.499,0.0
4.694,0,-169.44,-293.549,0.0
4.695,0,-169.469,-293.599,0.0
4.695,0,-169.499,-293.649,0.0
4.695,0,-169.529,-293.7,0.0
4.696,0,-169.558,-293.75,0.0
4.696,0,-169.588,-293.8,0.0
4.696,0,-169.617,-293.85,0.0
4.696,0,-169.647,-293.901,0.0
4.697,0,-169.677,-293.951,0.0
4.697,0,-169.706,-294.001,0.0
4.697,0,-169.736,-294.051,0.0
4.698,0,-169.766,-294.102,0.0
4.698,0,-169.795,-294.152,0.0
4.698,0,-169.825,-294.202,0.0
4.699,0,-169.854,-294.253,0.0
4.699,0,-169.884,-294.303,0.0
4.699,0,-169.914,-294.353,0.0
4.699,0,-169.943,-294.404,0.0
4.7,0,-169.973,-294.454,0.0
4.7,0,-170.003,-294.504,0.0
4.7,0,-170.032,-294.555,0.0
4.701,0,-170.062,-294.605,0.0
4.701,0,-170.091,-294.656,0.0
4.701,0,-170.121,-294.706,0.0
4.702,0,-170.151,-294.756,0.0
4.702,0,-170.18,-294.807,0.0
4.702,0,-170.21,-294.857,0.0
4.702,0,-170.24,-294.908,0.0
4.703,0,-170.269,-294.958,0.0
4.703,0,-170.299,-295.009,0.0
4.703,0,-170.329,-295.059,0.0
4.704,0,-170.358,-295.11,0.0
4.704,0,-170.388,-295.16,0.0
4.704,0,-170.417,-295.21,0.0
4.704,0,-170.447,-295.261,0.0
4.705,0,-170.477,-295.311,0.0
4.705,0,-170.506,-295.362,0.0
4.705,0,-170.536,-295.413,0.0
4.706,0,-170.566,-295.463,0.0
4.706,0,-170.595,-295.514,0.0
4.706,0,-170.625,-295.564,0.0
4.707,0,-170.654,-295.615,0.0
4.707,0,-170.684,-295.665,0.0
4.707,0,-170.714,-295.716,0.0
4.707,0,-170.743,-295.766,0.0
4.708,0,-170.773,-295.817,0.0
4.708,0,-170.803,-295.868,0.0
4.708,0,-170.832,-295.918,0.0
4.709,0,-170.862,-295.969,0.0
4.709,0,-170.892,-296.02,0.0
4.709,0,-170.921,-296.07,0.0
4.71,0,-170.951,-296.121,0.0
4.71,0,-170.98,-296.171,0.0
4.71,0,-171.01,-296.222,0.0
4.71,0,-171.04,-296.273,0.0
4.711,0,-171.069,-296.324,0.0
4.711,0,-171.099,-296.374,0.0
4.711,0,-171.129,-296.425,0.0
4.712,0,-171.158,-296.476,0.0
4.712,0,-171.188,-296.526,0.0
4.712,0,-171.217,-296.577,0.0
4.712,0,-171.247,-296.628,0.0
4.713,0,-171.277,-296.679,0.0
4.713,0,-171.306,-296.729,0.0
4.713,0,-171.336,-296.78,0.0
4.714,0,-171.366,-296.831,0.0
4.714,0,-171.395,-296.882,0.0
4.714,0,-171.425,-296.932,0.0
4.715,0,-171.454,-296.983,0.0
4.715,0,-171.484,-297.034,0.0
4.715,0,-171.514,-297.085,0.0
4.715,0,-171.543,-297.136,0.0
4.716,0,-171.573,-297.187,0.0
4.716,0,-171.603,-297.237,0.0
4.716,0,-171.632,-297.288,0.0
4.717,0,-171.662,-297.339,0.0
4.717,0,-171.692,-297.39,0.0
4.717,0,-171.721,-297.441,0.0
4.718,0,-171.751,-297.492,0.0
4.718,0,-171.78,-297.543,0.0
4.718,0,-171.81,-297.593,0.0
4.718,0,-171.84,-297.644,0.0
4.719,0,-171.869,-297.695,0.0
4.719,0,-171.899,-297.746,0.0
4.719,0,-171.929,-297.797,0.0
4.72,0,-171.958,-297.848,0.0
4.72,0,-171.988,-297.899,0.0
4.72,0,-172.017,-297.95,0.0
4.72,0,-172.047,-298.001,0.0
4.721,0,-172.077,-298.052,0.0
4.721,0,-172.106,-298.103,0.0
4.721,0,-172.136,-298.154,0.0
4.722,0,-172.166,-298.205,0.0
4.722,0,-172.195,-298.256,0.0
4.722,0,-172.225,-298.307,0.0
4.723,0,-172.255,-298.358,0.0
4.723,0,-172.284,-298.409,0.0
4.723,0,-172.314,-298.46,0.0
4.723,0,-172.343,-298.511,0.0
4.724,0,-172.373,-298.562,0.0
4.724,0,-172.403,-298.613,0.0
4.724,0,-172.432,-298.665,0.0
4.725,0,-172.462,-298.716,0.0
4.725,0,-172.492,-298.767,0.0
4.725,0,-172.521,-298.818,0.0
4.726,0,-172.551,-298.869,0.0
4.726,0,-172.58,-298.92,0.0
4.726,0,-172.61,-298.971,0.0
4.726,0,-172.64,-299.022,0.0
4.727,0,-172.669,-299.074,0.0
4.727,0,-172.699,-299.125,0.0
4.727,0,-172.729,-299.176,0.0
4.728,0,-172.758,-299.227,0.0
4.728,0,-172.788,-299.278,0.0
4.728,0,-172.818,-299.329,0.0
4.728,0,-172.847,-299.381,0.0
4.729,0,-172.877,-299.432,0.0
4.729,0,-172.906,-299.483,0.0
4.729,0,-172.936,-299.534,0.0
4.73,0,-172.966,-299.586,0.0
4.73,0,-172.995,-299.637,0.0
4.73,0,-173.025,-299.688,0.0
4.731,0,-173.055,-299.739,0.0
4.731,0,-173.084,-299.791,0.0
4.731,0,-173.114,-299.842,0.0
4.731,0,-173.143,-299.893,0.0
4.732,0,-173.173,-299.945,0.0
4.732,0,-173.203,-299.996,0.0
4.732,0,-173.232,-300.047,0.0
4.733,0,-173.262,-300.099,0.0
4.733,0,-173.292,-300.15,0.0
4.733,0,-173.321,-300.201,0.0
4.734,0,-173.351,-300.253,0.0
4.734,0,-173.38,-300.304,0.0
4.734,0,-173.41,-300.355,0.0
4.734,0,-173.44,-300.407,0.0
4.735,0,-173.469,-300.458,0.0
4.735,0,-173.499,-300.51,0.0
4.735,0,-173.529,-300.561,0.0
4.736,0,-173.558,-300.612,0.0
4.736,0,-173.588,-300.664,0.0
4.736,0,-173.618,-300.715,0.0
4.736,0,-173.647,-300.767,0.0
4.737,0,-173.677,-300.818,0.0
4.737,0,-173.706,-300.87,0.0
4.737,0,-173.736,-300.921,0.0
4.738,0,-173.766,-300.973,0.0
4.738,0,-173.795,-301.024,0.0
4.738,0,-173.825,-301.076,0.0
4.739,0,-173.855,-301.127,0.0
4.739,0,-173.884,-301.179,0.0
4.739,0,-173.914,-301.23,0.0
4.739,0,-173.943,-301.282,0.0
4.74,0,-173.973,-301.333,0.0
4.74,0,-174.003,-301.385,0.0
4.74,0,-174.032,-301.436,0.0
4.741,0,-174.062,-301.488,0.0
4.741,0,-174.092,-301.539,0.0
4.741,0,-174.121,-301.591,0.0
4.742,0,-174.151,-301.643,0.0
4.742,0,-174.181,-301.694,0.0
4.742,0,-174.21,-301.746,0.0
4.742,0,-174.24,-301.798,0.0
4.743,0,-174.269,-301.849,0.0
4.743,0,-174.299,-301.901,0.0
4.743,0,-174.329,-301.952,0.0
4.744,0,-174.358,-302.004,0.0
4.744,0,-174.388,-302.056,0.0
4.744,0,-174.418,-302.107,0.0
4.744,0,-174.447,-302.159,0.0
4.745,0,-174.477,-302.211,0.0
4.745,0,-174.506,-302.263,0.0
4.745,0,-174.536,-302.314,0.0
4.746,0,-174.566,-302.366,0.0
4.746,0,-174.595,-302.418,0.0
4.746,0,-174.625,-302.469,0.0
4.747,0,-174.655,-302.521,0.0
4.747,0,-174.684,-302.573,0.0
4.747,0,-174.714,-302.625,0.0
4.747,0,-174.744,-302.676,0.0
4.748,0,-174.773,-302.728,0.0
4.748,0,-174.803,-302.78,0.0
4.748,0,-174.832,-302.832,0.0
4.749,0,-174.862,-302.884,0.0
4.749,0,-174.892,-302.935,0.0
4.749,0,-174.921,-302.987,0.0
4.75,0,-174.951,-303.039,0.0
4.75,0,-174.981,-303.091,0.0
4.75,0,-175.01,-303.143,0.0
4.75,0,-175.04,-303.195,0.0
4.751,0,-175.069,-303.247,0.0
4.751,0,-175.099,-303.298,0.0
4.751,0,-175.129,-303.35,0.0
4.752,0,-175.158,-303.402,0.0
4.752,0,-175.188,-303.454,0.0
4.752,0,-175.218,-303.506,0.0
4.752,0,-175.247,-303.558,0.0
4.753,0,-175.277,-303.61,0.0
4.753,0,-175.306,-303.662,0.0
4.753,0,-175.336,-303.714,0.0
4.754,0,-175.366,-303.766,0.0
4.754,0,-175.395,-303.818,0.0
4.754,0,-175.425,-303.87,0.0
4.755,0,-175.455,-303.922,0.0
4.755,0,-175.484,-303.974,0.0
4.755,0,-175.514,-304.026,0.0
4.755,0,-175.544,-304.078,0.0
4.756,0,-175.573,-304.13,0.0
4.756,0,-175.603,-304.182,0.0
4.756,0,-175.632,-304.234,0.0
4.757,0,-175.662,-304.286,0.0
4.757,0,-175.692,-304.338,0.0
4.757,0,-175.721,-304.39,0.0
4.758,0,-175.751,-304.442,0.0
4.758,0,-175.781,-304.494,0.0
4.758,0,-175.81,-304.546,0.0
4.758,0,-175.84,-304.598,0.0
4.759,0,-175.869,-304.65,0.0
4.759,0,-175.899,-304.702,0.0
4.759,0,-175.929,-304.755,0.0
4.76,0,-175.958,-304.807,0.0
4.76,0,-175.988,-304.859,0.0
4.76,0,-176.018,-304.911,0.0
4.76,0,-176.047,-304.963,0.0
4.761,0,-176.077,-305.015,0.0
4.761,0,-176.107,-305.068,0.0
4.761,0,-176.136,-305.12,0.0
4.762,0,-176.166,-305.172,0.0
4.762,0,-176.195,-305.224,0.0
4.762,0,-176.225,-305.276,0.0
4.763,0,-176.255,-305.329,0.0
4.763,0,-176.284,-305.381,0.0
4.763,0,-176.314,-305.433,0.0
4.763,0,-176.344,-305.485,0.0
4.764,0,-176.373,-305.538,0.0
4.764,0,-176.403,-305.59,0.0
4.764,0,-176.432,-305.642,0.0
4.765,0,-176.462,-305.694,0.0
4.765,0,-176.492,-305.747,0.0
4.765,0,-176.521,-305.799,0.0
4.766,0,-176.551,-305.851,0.0
4.766,0,-176.581,-305.904,0.0
4.766,0,-176.61,-305.956,0.0
4.766,0,-176.64,-306.008,0.0
4.767,0,-176.67,-306.061,0.0
4.767,0,-176.699,-306.113,0.0
4.767,0,-176.729,-306.165,0.0
4.768,0,-176.758,-306.218,0.0
4.768,0,-176.788,-306.27,0.0
4.768,0,-176.818,-306.322,0.0
4.768,0,-176.847,-306.375,0.0
4.769,0,-176.877,-306.427,0.0
4.769,0,-176.907,-306.48,0.0
4.769,0,-176.936,-306.532,0.0
4.77,0,-176.966,-306.584,0.0
4.77,0,-176.995,-306.637,0.0
4.77,0,-177.025,-306.689,0.0
4.771,0,-177.055,-306.742,0.0
4.771,0,-177.084,-306.794,0.0
4.771,0,-177.114,-306.847,0.0
4.771,0,-177.144,-306.899,0.0
4.772,0,-177.173,-306.952,0.0
4.772,0,-177.203,-307.004,0.0
4.772,0,-177.232,-307.057,0.0
4.773,0,-177.262,-307.109,0.0
4.773,0,-177.292,-307.162,0.0
4.773,0,-177.321,-307.214,0.0
4.774,0,-177.351,-307.267,0.0
4.774,0,-177.381,-307.319,0.0
4.774,0,-177.41,-307.372,0.0
4.774,0,-177.44,-307.425,0.0
4.775,0,-177.47,-307.477,0.0
4.775,0,-177.499,-307.53,0.0
4.775,0,-177.529,-307.582,0.0
4.776,0,-177.558,-307.635,0.0
4.776,0,-177.588,-307.688,0.0
4.776,0,-177.618,-307.74,0.0
4.776,0,-177.647,-307.793,0.0
4.777,0,-177.677,-307.845,0.0
4.777,0,-177.707,-307.898,0.0
4.777,0,-177.736,-307.951,0.0
4.778,0,-177.766,-308.003,0.0
4.778,0,-177.795,-308.056,0.0
4.778,0,-177.825,-308.109,0.0
4.779,0,-177.855,-308.162,0.0
4.779,0,-177.884,-308.214,0.0
4.779,0,-177.914,-308.267,0.0
4.779,0,-177.944,-308.32,0.0
4.78,0,-177.973,-308.372,0.0
4.78,0,-178.003,-308.425,0.0
4.78,0,-178.033,-308.478,0.0
4.781,0,-178.062,-308.531,0.0
4.781,0,-178.092,-308.583,0.0
4.781,0,-178.121,-308.636,0.0
4.782,0,-178.151,-308.689,0.0
4.782,0,-178.181,-308.742,0.0
4.782,0,-178.21,-308.795,0.0
4.782,0,-178.24,-308.847,0.0
4.783,0,-178.27,-308.9,0.0
4.783,0,-178.299,-308.953,0.0
4.783,0,-178.329,-309.006,0.0
4.784,0,-178.358,-309.059,0.0
4.784,0,-178.388,-309.112,0.0
4.784,0,-178.418,-309.164,0.0
4.784,0,-178.447,-309.217,0.0
4.785,0,-178.477,-309.27,0.0
4.785,0,-178.507,-309.323,0.0
4.785,0,-178.536,-309.376,0.0
4.786,0,-178.566,-309.429,0.0
4.786,0,-178.596,-309.482,0.0
4.786,0,-178.625,-309.535,0.0
4.787,0,-178.655,-309.588,0.0
4.787,0,-178.684,-309.641,0.0
4.787,0,-178.714,-309.694,0.0
4.787,0,-178.744,-309.746,0.0
4.788,0,-178.773,-309.799,0.0
4.788,0,-178.803,-309.852,0.0
4.788,0,-178.833,-309.905,0.0
4.789,0,-178.862,-309.958,0.0
4.789,0,-178.892,-310.011,0.0
4.789,0,-178.921,-310.064,0.0
4.79,0,-178.951,-310.117,0.0
4.79,0,-178.981,-310.17,0.0
4.79,0,-179.01,-310.223,0.0
4.79,0,-179.04,-310.277,0.0
4.791,0,-179.07,-310.33,0.0
4.791,0,-179.099,-310.383,0.0
4.791,0,-179.129,-310.436,0.0
4.792,0,-179.158,-310.489,0.0
4.792,0,-179.188,-310.542,0.0
4.792,0,-179.218,-310.595,0.0
4.792,0,-179.247,-310.648,0.0
4.793,0,-179.277,-310.701,0.0
4.793,0,-179.307,-310.754,0.0
4.793,0,-179.336,-310.807,0.0
4.794,0,-179.366,-310.861,0.0
4.794,0,-179.396,-310.914,0.0
4.794,0,-179.425,-310.967,0.0
4.795,0,-179.455,-311.02,0.0
4.795,0,-179.484,-311.073,0.0
4.795,0,-179.514,-311.126,0.0
4.795,0,-179.544,-311.18,0.0
4.796,0,-179.573,-311.233,0.0
4.796,0,-179.603,-311.286,0.0
4.796,0,-179.633,-311.339,0.0
4.797,0,-179.662,-311.393,0.0
4.797,0,-179.692,-311.446,0.0
4.797,0,-179.721,-311.499,0.0
4.798,0,-179.751,-311.552,0.0
4.798,0,-179.781,-311.606,0.0
